,draft_id,treatment,control,pack_number,pick_number,color_identity,W_mean,U_mean,B_mean,R_mean,G_mean,event_match_wins,event_match_losses,W_id,U_id,B_id,R_id,G_id
66112,b89c4b7a775a4d088bb6ff9903d2a59b,False,True,2,6,"['B', 'W']",,6.263166736665267,3.343109611336077,5.6940340302718155,7.693606542960162,2,3,1,0,1,0,0
66116,b89c4b7a775a4d088bb6ff9903d2a59b,False,True,2,10,"['B', 'W']",,4.399253186650567,4.791639782468431,,,2,3,1,0,1,0,0
66140,7871020b789b4135997617b27d37951c,False,True,1,6,"['R', 'B']",5.742449886285503,,3.604352610343563,5.993962259757009,6.895668960886352,7,2,0,0,1,1,0
66141,7871020b789b4135997617b27d37951c,False,True,1,7,"['R', 'B']",,4.692946476416835,5.5336321009793075,8.883181524065503,,7,2,0,0,1,1,0
66142,7871020b789b4135997617b27d37951c,False,True,1,8,"['R', 'B']",,4.9360832647006,,7.617655912213009,6.085810877196874,7,2,0,0,1,1,0
66155,7871020b789b4135997617b27d37951c,True,False,2,7,"['R', 'B']",2.537111517367459,5.650991220134008,,8.883181524065503,6.069916613213598,7,2,0,0,1,1,0
66181,73e0885eff48478c974db38d2aad5437,False,True,1,5,"['B', 'U']",,5.574173810566132,5.677331965265548,7.095835628247803,3.2230542319037894,2,3,0,1,1,0,0
66182,73e0885eff48478c974db38d2aad5437,False,True,1,6,"['B', 'U']",5.391955136503161,4.538467258216428,,6.762986486144602,5.630943630915362,2,3,0,1,1,0,0
66195,73e0885eff48478c974db38d2aad5437,False,True,2,5,"['B', 'U']",,6.31504221251402,4.795824777549623,6.03512473765799,,2,3,0,1,1,0,0
66197,73e0885eff48478c974db38d2aad5437,False,True,2,7,"['B', 'U']",3.835604989070336,5.992489683022371,8.299559126601102,8.895006784260515,7.693606542960162,2,3,0,1,1,0,0
66209,ea62e85048004b2ea0fdc05667b5194c,True,False,0,5,"['G', 'U']",5.1931734055692,5.1362890404636135,6.636891050251685,8.883181524065503,6.690090333931049,5,3,0,1,0,0,1
66210,ea62e85048004b2ea0fdc05667b5194c,False,True,0,6,"['G', 'W']",7.750222094855997,6.517059301380991,4.795824777549623,6.75514534514312,5.629778381061988,5,3,1,0,0,0,1
66211,ea62e85048004b2ea0fdc05667b5194c,True,False,0,7,"['G', 'W']",6.266965923351675,5.495942842934261,,7.141040765500065,7.5478426181764435,5,3,1,0,0,0,1
66223,ea62e85048004b2ea0fdc05667b5194c,False,True,1,5,"['U', 'G']",3.3571014492753624,5.311012096414418,6.793850996386851,7.036926461448831,6.511693514260728,5,3,0,1,0,0,1
66224,ea62e85048004b2ea0fdc05667b5194c,False,True,1,6,"['U', 'G']",5.384102020918249,6.078027205272119,6.169298863293431,8.108302671572549,,5,3,0,1,0,0,1
66227,ea62e85048004b2ea0fdc05667b5194c,False,True,1,9,"['U', 'G']",7.750222094855997,7.2000562271577175,,,,5,3,0,1,0,0,1
66236,ea62e85048004b2ea0fdc05667b5194c,False,True,2,4,"['U', 'G']",4.126939758436623,5.740142386364408,6.097200868228272,8.047652695656794,7.116048962937776,5,3,0,1,0,0,1
66239,ea62e85048004b2ea0fdc05667b5194c,False,True,2,7,"['U', 'G']",,5.400816997440847,4.791639782468431,,7.148873827139539,5,3,0,1,0,0,1
66254,7d6281adb28b40089995b1725385d73c,False,True,0,8,"['W', 'R']",4.19103418975238,6.888074035271521,4.791639782468431,,,2,3,1,0,0,1,0
66255,7d6281adb28b40089995b1725385d73c,False,True,0,9,"['W', 'R']",,6.517059301380991,3.409090909090909,8.895006784260515,7.432741859920356,2,3,1,0,0,1,0
66268,7d6281adb28b40089995b1725385d73c,False,True,1,8,"['W', 'R']",5.742449886285503,,5.120621830297624,8.895006784260515,6.317731228503575,2,3,1,0,0,1,0
66269,7d6281adb28b40089995b1725385d73c,False,True,1,9,"['W', 'R']",,,5.531539603438712,7.542789889939728,,2,3,1,0,0,1,0
66272,7d6281adb28b40089995b1725385d73c,True,False,1,12,"['W', 'R']",,,,,,2,3,1,0,0,1,0
66278,7d6281adb28b40089995b1725385d73c,False,True,2,4,"['W', 'R']",4.653364611787198,7.190622559270364,,4.680769230769231,7.402078693392725,2,3,1,0,0,1,0
66280,7d6281adb28b40089995b1725385d73c,False,True,2,6,"['W', 'R']",4.606290975059918,4.916271413868966,,,5.687492163009404,2,3,1,0,0,1,0
66281,7d6281adb28b40089995b1725385d73c,False,True,2,7,"['W', 'R']",3.4134692101254807,,3.604352610343563,5.309774509722394,,2,3,1,0,0,1,0
66293,35271dc15fcd43c19877ba13588c72c1,True,False,0,5,"['W', 'R']",5.955926504143148,7.0393482972709425,5.942492654067894,7.095835628247803,5.659928240133018,4,3,1,0,0,1,0
66294,35271dc15fcd43c19877ba13588c72c1,False,True,0,6,"['W', 'R']",,,6.809691930983429,7.366864191539825,5.543889054143445,4,3,1,0,0,1,0
66308,35271dc15fcd43c19877ba13588c72c1,False,True,1,6,"['R', 'W']",7.750222094855997,7.190622559270364,3.167477575877933,6.7072988297744,5.76477750466701,4,3,1,0,0,1,0
66309,35271dc15fcd43c19877ba13588c72c1,False,True,1,7,"['W', 'R']",6.266965923351675,6.175678556664922,,7.40691452442182,,4,3,1,0,0,1,0
66311,35271dc15fcd43c19877ba13588c72c1,False,True,1,9,"['R', 'W']",,,,8.05776265272996,7.432741859920356,4,3,1,0,0,1,0
66312,35271dc15fcd43c19877ba13588c72c1,False,True,1,10,"['R', 'W']",,,6.636891050251685,6.414455062038436,4.23627604750168,4,3,1,0,0,1,0
66320,35271dc15fcd43c19877ba13588c72c1,False,True,2,4,"['R', 'W']",,,4.520119277388821,5.793708293522963,5.563478777961865,4,3,1,0,0,1,0
66321,35271dc15fcd43c19877ba13588c72c1,False,True,2,5,"['R', 'W']",,6.517059301380991,5.364480795424893,8.03110617544074,6.323157539939652,4,3,1,0,0,1,0
66322,35271dc15fcd43c19877ba13588c72c1,True,False,2,6,"['R', 'W']",,6.263166736665267,,7.424999846803711,,4,3,1,0,0,1,0
66323,35271dc15fcd43c19877ba13588c72c1,False,True,2,7,"['R', 'W']",6.819422721455993,7.190622559270364,,6.294248871865233,4.646485422558694,4,3,1,0,0,1,0
66326,35271dc15fcd43c19877ba13588c72c1,False,True,2,10,"['R', 'W']",6.266965923351675,,5.678611126274754,,,4,3,1,0,0,1,0
66327,35271dc15fcd43c19877ba13588c72c1,True,False,2,11,"['R', 'W']",,,3.299463389302406,7.141040765500065,,4,3,1,0,0,1,0
66336,5b7f0627f2324d28bc6a59925eec3d72,True,False,0,6,"['W', 'U']",6.266965923351675,,5.9590224889089045,7.6703232264834815,7.116048962937776,3,1,1,1,0,0,0
66337,5b7f0627f2324d28bc6a59925eec3d72,True,False,0,7,"['W', 'U']",,6.611695103534037,4.791639782468431,6.7922961394936365,4.427127211457456,3,1,1,1,0,0,0
66338,5b7f0627f2324d28bc6a59925eec3d72,True,False,0,8,"['W', 'G']",4.96859916937928,4.784923138887025,6.271439424408992,3.712901663168093,,3,1,1,0,0,0,1
66350,5b7f0627f2324d28bc6a59925eec3d72,True,False,1,6,"['W', 'G']",,7.2000562271577175,5.6921293751998405,7.7106277260027944,,3,1,1,0,0,0,1
66351,5b7f0627f2324d28bc6a59925eec3d72,True,False,1,7,"['W', 'G']",,,5.446148176274506,6.2539251287860935,7.693606542960162,3,1,1,0,0,0,1
66352,5b7f0627f2324d28bc6a59925eec3d72,True,False,1,8,"['W', 'G']",,6.706330905687085,3.604782859924318,7.617655912213009,,3,1,1,0,0,0,1
66354,5b7f0627f2324d28bc6a59925eec3d72,True,False,1,10,"['W', 'G']",,,5.542191584676839,7.617655912213009,,3,1,1,0,0,0,1
66364,5b7f0627f2324d28bc6a59925eec3d72,False,True,2,6,"['W', 'B']",,6.174786859697476,8.299559126601102,3.119778092188547,,3,1,1,0,1,0,0
66367,5b7f0627f2324d28bc6a59925eec3d72,True,False,2,9,"['W', 'R']",6.266965923351675,,6.547691952075363,6.7072988297744,6.069916613213598,3,1,1,0,0,1,0
66369,5b7f0627f2324d28bc6a59925eec3d72,False,True,2,11,"['W', 'B']",7.750222094855997,5.073383811112851,,,,3,1,1,0,1,0,0
66379,92c1ad76d3554c7496df359eb469ba6a,False,True,0,7,"['B', 'G']",,6.490388574407159,,7.167205566620968,,4,3,0,0,1,0,1
66382,92c1ad76d3554c7496df359eb469ba6a,False,True,0,10,"['B', 'R']",,4.260039115084707,,,5.221703847291126,4,3,0,0,1,1,0
66391,92c1ad76d3554c7496df359eb469ba6a,False,True,1,5,"['B', 'G']",5.075403355810301,7.2000562271577175,4.999788561382692,,6.690090333931049,4,3,0,0,1,0,1
66392,92c1ad76d3554c7496df359eb469ba6a,False,True,1,6,"['B', 'G']",,4.367153782085258,4.795824777549623,6.545604684333008,6.362662309523433,4,3,0,0,1,0,1
66395,92c1ad76d3554c7496df359eb469ba6a,False,True,1,9,"['B', 'G']",4.96859916937928,7.094136050978858,,8.883181524065503,6.069916613213598,4,3,0,0,1,0,1
66398,92c1ad76d3554c7496df359eb469ba6a,True,False,1,12,"['B', 'G']",,4.260039115084707,,,,4,3,0,0,1,0,1
66406,92c1ad76d3554c7496df359eb469ba6a,False,True,2,6,"['G', 'B']",2.537111517367459,4.083690297955873,6.636891050251685,,6.1381766387538175,4,3,0,0,1,0,1
66409,92c1ad76d3554c7496df359eb469ba6a,True,False,2,9,"['G', 'B']",4.555513319102897,6.153816449993564,,3.119778092188547,7.693606542960162,4,3,0,0,1,0,1
66420,c917488d88b2423c936dc8fb9e099420,False,True,0,6,"['B', 'W']",6.819422721455993,5.704390084098716,6.169298863293431,,5.410099304437601,5,3,1,0,1,0,0
66434,c917488d88b2423c936dc8fb9e099420,False,True,1,6,"['B', 'U']",,5.0860182264252245,3.604352610343563,5.468582728785604,6.511693514260728,5,3,0,1,1,0,0
66448,c917488d88b2423c936dc8fb9e099420,False,True,2,6,"['U', 'B']",2.8709561949080498,5.586611749219762,,6.974253149313702,5.673710201571211,5,3,0,1,1,0,0
66451,c917488d88b2423c936dc8fb9e099420,False,True,2,9,"['U', 'B']",,7.2000562271577175,6.288558391804055,7.232343781394414,5.93316547929969,5,3,0,1,1,0,0
66454,c917488d88b2423c936dc8fb9e099420,True,False,2,12,"['U', 'B']",3.835604989070336,,,,,5,3,0,1,1,0,0
66474,dc9925b10907437490a969bb2615a106,False,True,1,4,"['U', 'G']",3.705830952781045,6.901091217479987,7.468225088426394,6.0001369966502445,6.069916613213598,2,3,0,1,0,0,1
66476,dc9925b10907437490a969bb2615a106,False,True,1,6,"['U', 'G']",,,4.176257307056705,6.414455062038436,5.373984780881204,2,3,0,1,0,0,1
66477,dc9925b10907437490a969bb2615a106,False,True,1,7,"['U', 'G']",,6.312506894345534,6.809691930983429,8.092321783839083,5.687492163009404,2,3,0,1,0,0,1
66480,dc9925b10907437490a969bb2615a106,False,True,1,10,"['U', 'G']",,6.888074035271521,,5.956556506081823,,2,3,0,1,0,0,1
66505,af225df0f3da4a1d8cebdeed00ba6b75,True,False,0,7,"['B', 'W']",,5.388549208232849,6.472305439801779,7.0292004634994205,5.687492163009404,7,0,1,0,1,0,0
66506,af225df0f3da4a1d8cebdeed00ba6b75,True,False,0,8,"['B', 'W']",,4.784923138887025,6.288558391804055,7.167205566620968,7.0614160969257025,7,0,1,0,1,0,0
66517,af225df0f3da4a1d8cebdeed00ba6b75,False,True,1,5,"['U', 'B']",3.4134692101254807,6.517059301380991,7.442893212535274,7.167205566620968,6.857757800902203,7,0,0,1,1,0,0
66520,af225df0f3da4a1d8cebdeed00ba6b75,False,True,1,8,"['B', 'U']",5.576646983906449,6.4300736778403245,,7.78956888754899,,7,0,0,1,1,0,0
66524,af225df0f3da4a1d8cebdeed00ba6b75,True,False,1,12,"['U', 'B']",,,,6.7072988297744,,7,0,0,1,1,0,0
66544,df170ab9eeab4b85aacc841c5137d1ea,True,False,0,4,"['U', 'G']",6.266965923351675,7.279003714586064,6.547691952075363,2.931492185827446,5.43034647408616,6,3,0,1,0,0,1
66545,df170ab9eeab4b85aacc841c5137d1ea,False,True,0,5,"['U', 'R']",3.3571014492753624,4.784923138887025,6.037146339898634,3.119778092188547,5.017861495073292,6,3,0,1,0,1,0
66546,df170ab9eeab4b85aacc841c5137d1ea,False,True,0,6,"['R', 'U']",5.291465684379035,5.206927782539136,6.793850996386851,7.167205566620968,5.659928240133018,6,3,0,1,0,1,0
66550,df170ab9eeab4b85aacc841c5137d1ea,False,True,0,10,"['U', 'R']",,5.1362890404636135,4.728275668011499,,,6,3,0,1,0,1,0
66560,df170ab9eeab4b85aacc841c5137d1ea,False,True,1,6,"['U', 'R']",4.82490252026841,4.288362878501115,3.2942992532823907,6.545604684333008,,6,3,0,1,0,1,0
66563,df170ab9eeab4b85aacc841c5137d1ea,True,False,1,9,"['U', 'R']",6.819422721455993,,6.723291490617557,,,6,3,0,1,0,1,0
66574,df170ab9eeab4b85aacc841c5137d1ea,False,True,2,6,"['U', 'R']",,6.291069839062423,3.3859150931107482,8.405712993714024,5.32766818411735,6,3,0,1,0,1,0
66575,df170ab9eeab4b85aacc841c5137d1ea,False,True,2,7,"['U', 'R']",7.750222094855997,6.706330905687085,6.061801700957365,8.883181524065503,4.23627604750168,6,3,0,1,0,1,0
66577,df170ab9eeab4b85aacc841c5137d1ea,False,True,2,9,"['U', 'R']",,6.719035179916403,,,6.069916613213598,6,3,0,1,0,1,0
66587,2b2b2aa28b31485eac6e1f27ccc5f569,False,True,0,5,"['R', 'W']",7.750222094855997,6.312506894345534,6.169298863293431,6.9222857653149354,5.208559655982746,1,3,1,0,0,1,0
66588,2b2b2aa28b31485eac6e1f27ccc5f569,True,False,0,6,"['R', 'W']",,6.312506894345534,5.523622911439418,6.675048180706575,7.402078693392725,1,3,1,0,0,1,0
66589,2b2b2aa28b31485eac6e1f27ccc5f569,False,True,0,7,"['R', 'W']",4.555513319102897,4.784923138887025,,7.764474950322107,,1,3,1,0,0,1,0
66600,2b2b2aa28b31485eac6e1f27ccc5f569,False,True,1,4,"['R', 'W']",6.819422721455993,3.5973657433185737,6.037146339898634,6.2539251287860935,5.878704388111501,1,3,1,0,0,1,0
66603,2b2b2aa28b31485eac6e1f27ccc5f569,False,True,1,7,"['R', 'W']",6.266965923351675,6.263166736665267,3.0576631259484066,8.895006784260515,6.050443982618553,1,3,1,0,0,1,0
66604,2b2b2aa28b31485eac6e1f27ccc5f569,False,True,1,8,"['R', 'W']",7.750222094855997,5.812425427779819,,7.167205566620968,,1,3,1,0,0,1,0
66605,2b2b2aa28b31485eac6e1f27ccc5f569,True,False,1,9,"['R', 'W']",5.503456677326024,7.094136050978858,5.854325017846005,8.883181524065503,,1,3,1,0,0,1,0
66630,db892b9b23f24baf8ef397ec22342cbf,False,True,0,6,"['R', 'W']",3.3988434719172274,7.190622559270364,4.791639782468431,6.906647356276695,7.0254252678733575,7,2,1,0,0,1,0
66631,db892b9b23f24baf8ef397ec22342cbf,True,False,0,7,"['W', 'R']",5.617754800590842,6.517059301380991,5.022990979671297,7.232343781394414,,7,2,1,0,0,1,0
66632,db892b9b23f24baf8ef397ec22342cbf,True,False,0,8,"['W', 'R']",,6.263166736665267,5.454917936699417,8.883181524065503,,7,2,1,0,0,1,0
66633,db892b9b23f24baf8ef397ec22342cbf,True,False,0,9,"['W', 'R']",7.750222094855997,7.2000562271577175,4.10036534577967,6.545604684333008,,7,2,1,0,0,1,0
66642,db892b9b23f24baf8ef397ec22342cbf,True,False,1,4,"['B', 'W']",5.949627774299033,6.153816449993564,6.472305439801779,5.599858275169039,5.659928240133018,7,2,1,0,1,0,0
66645,db892b9b23f24baf8ef397ec22342cbf,True,False,1,7,"['B', 'W']",,6.517059301380991,6.636891050251685,6.474496797639931,7.116048962937776,7,2,1,0,1,0,0
66648,db892b9b23f24baf8ef397ec22342cbf,False,True,1,10,"['B', 'W']",,5.730644916532058,8.299559126601102,,,7,2,1,0,1,0,0
66657,db892b9b23f24baf8ef397ec22342cbf,False,True,2,5,"['B', 'W']",,4.412011019198933,5.4526096450489865,8.895006784260515,3.63141823648236,7,2,1,0,1,0,0
66658,db892b9b23f24baf8ef397ec22342cbf,False,True,2,6,"['B', 'W']",3.9644875515503286,6.706330905687085,6.288558391804055,4.806126629155066,,7,2,1,0,1,0,0
66661,db892b9b23f24baf8ef397ec22342cbf,False,True,2,9,"['B', 'W']",,4.784923138887025,7.035924420495181,6.877293449212872,,7,2,1,0,1,0,0
66673,2ae0c90af5b54b97819d69dab1785e95,False,True,0,7,"['B', 'G']",6.819422721455993,4.538467258216428,6.636891050251685,,6.069916613213598,4,3,0,0,1,0,1
66683,2ae0c90af5b54b97819d69dab1785e95,True,False,1,3,"['B', 'R']",6.166709699059817,5.329927647307424,3.604352610343563,6.906647356276695,3.3704450900863594,4,3,0,0,1,1,0
66684,2ae0c90af5b54b97819d69dab1785e95,False,True,1,4,"['B', 'R']",3.919777682143665,7.094136050978858,6.445525932307562,7.617655912213009,3.63141823648236,4,3,0,0,1,1,0
66686,2ae0c90af5b54b97819d69dab1785e95,False,True,1,6,"['B', 'G']",,6.399346371859017,3.6483637687077497,,4.23627604750168,4,3,0,0,1,0,1
66690,2ae0c90af5b54b97819d69dab1785e95,False,True,1,10,"['B', 'G']",,7.2000562271577175,,,7.791540544846264,4,3,0,0,1,0,1
66700,2ae0c90af5b54b97819d69dab1785e95,False,True,2,6,"['B', 'G']",6.266965923351675,4.538467258216428,8.299559126601102,7.601932831942673,5.659928240133018,4,3,0,0,1,0,1
66727,b284f404f5ef49e78456bc29c86ec4f6,False,True,1,5,"['W', 'R']",5.742449886285503,5.4112396912320575,3.167477575877933,2.931492185827446,5.687492163009404,3,3,1,0,0,1,0
66728,b284f404f5ef49e78456bc29c86ec4f6,True,False,1,6,"['W', 'R']",6.266965923351675,6.065080376743857,3.409090909090909,,5.630943630915362,3,3,1,0,0,1,0
66733,b284f404f5ef49e78456bc29c86ec4f6,False,True,1,11,"['R', 'W']",6.166709699059817,,,,,3,3,1,0,0,1,0
66735,b284f404f5ef49e78456bc29c86ec4f6,True,False,1,13,"['W', 'R']",,,,,,3,3,1,0,0,1,0
66741,b284f404f5ef49e78456bc29c86ec4f6,False,True,2,5,"['W', 'R']",,8.396405120695356,6.097200868228272,6.979586110176046,4.320404583223142,3,3,1,0,0,1,0
66742,b284f404f5ef49e78456bc29c86ec4f6,True,False,2,6,"['W', 'R']",4.892616381684684,5.715079632709234,4.791639782468431,7.827081026802956,7.116048962937776,3,3,1,0,0,1,0
66745,b284f404f5ef49e78456bc29c86ec4f6,False,True,2,9,"['W', 'R']",,4.568609254821304,6.097200868228272,,,3,3,1,0,0,1,0
66757,bef7e61e486e4f9c906b421f83543471,True,False,0,7,"['W', 'B']",,7.094136050978858,,6.905999072740396,4.919877915551877,2,3,1,0,1,0,0
66770,bef7e61e486e4f9c906b421f83543471,False,True,1,6,"['W', 'B']",4.555513319102897,7.658708089573587,,7.232343781394414,6.956886103826727,2,3,1,0,1,0,0
66772,bef7e61e486e4f9c906b421f83543471,False,True,1,8,"['W', 'B']",5.742449886285503,6.312506894345534,4.591257608094222,,7.432741859920356,2,3,1,0,1,0,0
66784,bef7e61e486e4f9c906b421f83543471,False,True,2,6,"['B', 'W']",5.9218064536290616,5.124994431914213,7.297130206484111,,,2,3,1,0,1,0,0
66786,bef7e61e486e4f9c906b421f83543471,False,True,2,8,"['B', 'W']",6.459704982910595,5.4757732963968335,,,,2,3,1,0,1,0,0
66800,ff4933c382dc4ced9c77e20886e739ab,False,True,0,8,"['B', 'U']",5.742449886285503,6.509418900016309,,,4.821894336030462,6,3,0,1,1,0,0
66812,ff4933c382dc4ced9c77e20886e739ab,False,True,1,6,"['U', 'B']",3.155338189386056,,,7.027223886869244,7.432741859920356,6,3,0,1,1,0,0
66813,ff4933c382dc4ced9c77e20886e739ab,False,True,1,7,"['U', 'B']",5.264193086110895,,5.324281373429242,7.411533279722114,,6,3,0,1,1,0,0
66815,ff4933c382dc4ced9c77e20886e739ab,False,True,1,9,"['U', 'B']",3.705830952781045,,,7.8056624496908595,,6,3,0,1,1,0,0
66825,ff4933c382dc4ced9c77e20886e739ab,False,True,2,5,"['B', 'U']",3.642348754448399,5.28627300471512,6.018739553231033,6.545604684333008,5.221703847291126,6,3,0,1,1,0,0
66828,ff4933c382dc4ced9c77e20886e739ab,False,True,2,8,"['B', 'U']",5.955926504143148,,8.299559126601102,8.108302671572549,4.848116666431008,6,3,0,1,1,0,0
66840,e9e2a02af62a442382b8bf1d1b81b2c9,False,True,0,6,"['R', 'B']",7.750222094855997,5.1362890404636135,6.636891050251685,6.71144906677294,3.63141823648236,6,3,0,0,1,1,0
66853,e9e2a02af62a442382b8bf1d1b81b2c9,False,True,1,5,"['R', 'B']",6.459704982910595,6.517059301380991,5.540099087136243,6.545604684333008,,6,3,0,0,1,1,0
66854,e9e2a02af62a442382b8bf1d1b81b2c9,False,True,1,6,"['R', 'B']",4.555513319102897,5.586611749219762,5.809680808326025,6.545604684333008,,6,3,0,0,1,1,0
66868,e9e2a02af62a442382b8bf1d1b81b2c9,False,True,2,6,"['R', 'B']",6.108296848825354,4.784923138887025,,6.906647356276695,7.402078693392725,6,3,0,0,1,1,0
66886,81c6949f4b50478d84fd0449718bad64,False,True,0,10,"['U', 'B']",,6.517059301380991,,,5.676162505219728,5,3,0,1,1,0,0
66894,81c6949f4b50478d84fd0449718bad64,False,True,1,4,"['U', 'B']",2.8709561949080498,4.103043637697103,5.2324078494303805,7.351803446946214,6.300440760838519,5,3,0,1,1,0,0
66896,81c6949f4b50478d84fd0449718bad64,False,True,1,6,"['U', 'B']",5.617782546365477,,7.442893212535274,6.877293449212872,6.741592921269454,5,3,0,1,1,0,0
66911,81c6949f4b50478d84fd0449718bad64,False,True,2,7,"['U', 'B']",,7.094136050978858,,7.141040765500065,4.474529485570891,5,3,0,1,1,0,0
66912,81c6949f4b50478d84fd0449718bad64,False,True,2,8,"['U', 'B']",,8.396405120695356,4.848824650447482,,5.339298809400437,5,3,0,1,1,0,0
66914,81c6949f4b50478d84fd0449718bad64,False,True,2,10,"['U', 'B']",,7.190622559270364,4.545532481003304,,4.23627604750168,5,3,0,1,1,0,0
66928,3ccf7139da6e40ad8fc30cd828496da1,True,False,0,10,"['W', 'U']",,,4.176257307056705,,7.791540544846264,4,1,1,1,0,0,0
66937,3ccf7139da6e40ad8fc30cd828496da1,False,True,1,5,"['W', 'G']",3.6458357398636942,5.928993474342679,5.854325017846005,7.617655912213009,5.017861495073292,4,1,1,0,0,0,1
66938,3ccf7139da6e40ad8fc30cd828496da1,False,True,1,6,"['W', 'G']",6.266965923351675,4.260039115084707,3.409090909090909,7.617655912213009,7.402078693392725,4,1,1,0,0,0,1
66941,3ccf7139da6e40ad8fc30cd828496da1,False,True,1,9,"['W', 'G']",6.266965923351675,6.412935633339082,6.793850996386851,,,4,1,1,0,0,0,1
66952,3ccf7139da6e40ad8fc30cd828496da1,False,True,2,6,"['W', 'G']",3.7143002855977154,5.629531396495925,6.4030949567725575,7.232343781394414,,4,1,1,0,0,0,1
66953,3ccf7139da6e40ad8fc30cd828496da1,False,True,2,7,"['W', 'G']",,8.040948127791138,5.602424342423743,,6.319652548558393,4,1,1,0,0,0,1
66955,3ccf7139da6e40ad8fc30cd828496da1,False,True,2,9,"['W', 'G']",,6.312506894345534,3.604352610343563,7.232343781394414,5.630943630915362,4,1,1,0,0,0,1
66964,0b62ab24ca30475d851202dda7b15ca3,False,True,0,4,"['W', 'B']",5.617754800590842,4.347963339360638,4.176257307056705,3.119778092188547,6.5929827880756875,2,3,1,0,1,0,0
66980,0b62ab24ca30475d851202dda7b15ca3,False,True,1,6,"['W', 'G']",3.943198440459894,5.109059364649877,,7.827081026802956,,2,3,1,0,0,0,1
66983,0b62ab24ca30475d851202dda7b15ca3,True,False,1,9,"['W', 'G']",5.617754800590842,,,6.906647356276695,5.5302661169415295,2,3,1,0,0,0,1
66984,0b62ab24ca30475d851202dda7b15ca3,False,True,1,10,"['G', 'W']",6.459704982910595,4.784923138887025,,8.268224364510631,,2,3,1,0,0,0,1
66993,0b62ab24ca30475d851202dda7b15ca3,False,True,2,5,"['W', 'G']",5.704439693093504,,4.602311957888284,7.450302705188137,7.274395411429066,2,3,1,0,0,0,1
66994,0b62ab24ca30475d851202dda7b15ca3,True,False,2,6,"['W', 'G']",,6.39333398818874,5.480469322880931,6.787888007514873,,2,3,1,0,0,0,1
66995,0b62ab24ca30475d851202dda7b15ca3,True,False,2,7,"['W', 'G']",6.819422721455993,4.347963339360638,,6.414455062038436,7.432741859920356,2,3,1,0,0,0,1
66998,0b62ab24ca30475d851202dda7b15ca3,False,True,2,10,"['W', 'G']",7.750222094855997,6.517059301380991,3.055613395800798,,7.432741859920356,2,3,1,0,0,0,1
67008,5017582424b043e8ac5929e0ec8d7ea9,True,False,0,6,"['B', 'U']",,6.517059301380991,7.546705061493976,7.617655912213009,5.504251599870366,1,3,0,1,1,0,0
67022,5017582424b043e8ac5929e0ec8d7ea9,False,True,1,6,"['G', 'B']",,4.538467258216428,4.793732280009028,6.616386559694661,,1,3,0,0,1,0,1
67023,5017582424b043e8ac5929e0ec8d7ea9,False,True,1,7,"['G', 'B']",,5.448330896601187,,7.036926461448831,6.069916613213598,1,3,0,0,1,0,1
67024,5017582424b043e8ac5929e0ec8d7ea9,True,False,1,8,"['G', 'B']",,4.538467258216428,6.809691930983429,7.862979291892779,,1,3,0,0,1,0,1
67026,5017582424b043e8ac5929e0ec8d7ea9,False,True,1,10,"['G', 'B']",,,,4.680769230769231,5.221703847291126,1,3,0,0,1,0,1
67036,5017582424b043e8ac5929e0ec8d7ea9,False,True,2,6,"['G', 'B']",,4.367153782085258,4.214359318606284,7.862979291892779,3.63141823648236,1,3,0,0,1,0,1
67049,d09d7b0049de4d9c85d1ac9bdf5ac9df,False,True,0,5,"['R', 'U']",5.949627774299033,6.517059301380991,3.604352610343563,7.261378866805492,,2,3,0,1,0,1,0
67063,d09d7b0049de4d9c85d1ac9bdf5ac9df,False,True,1,5,"['R', 'U']",3.907355154251317,6.592088897558542,5.445870255528669,6.906647356276695,,2,3,0,1,0,1,0
67064,d09d7b0049de4d9c85d1ac9bdf5ac9df,False,True,1,6,"['R', 'U']",6.819422721455993,7.2000562271577175,4.795824777549623,7.035012881342416,,2,3,0,1,0,1,0
67065,d09d7b0049de4d9c85d1ac9bdf5ac9df,False,True,1,7,"['R', 'U']",7.750222094855997,,4.795824777549623,7.142236631151257,,2,3,0,1,0,1,0
67078,d09d7b0049de4d9c85d1ac9bdf5ac9df,False,True,2,6,"['R', 'U']",,5.248235690255585,4.791639782468431,5.210100246471247,6.995469903945478,2,3,0,1,0,1,0
67092,c99f3e9ca9a44a94b944d918ea89cdcd,False,True,0,6,"['R', 'B']",3.835604989070336,6.263166736665267,3.167477575877933,6.314603475212667,6.069916613213598,5,3,0,0,1,1,0
67105,c99f3e9ca9a44a94b944d918ea89cdcd,False,True,1,5,"['R', 'B']",5.632009175543473,6.12722018862024,6.809691930983429,6.906647356276695,,5,3,0,0,1,1,0
67106,c99f3e9ca9a44a94b944d918ea89cdcd,False,True,1,6,"['R', 'B']",3.907355154251317,4.710134915607327,6.809691930983429,7.450302705188137,,5,3,0,0,1,1,0
67107,c99f3e9ca9a44a94b944d918ea89cdcd,False,True,1,7,"['R', 'B']",5.949627774299033,5.066510255436395,,7.310656175449796,,5,3,0,0,1,1,0
67109,c99f3e9ca9a44a94b944d918ea89cdcd,False,True,1,9,"['R', 'B']",,5.7132706467439744,,5.804617960694457,,5,3,0,0,1,1,0
