,draft_id,treatment,control,pack_number,pick_number,color_identity,W_mean,U_mean,B_mean,R_mean,G_mean,event_match_wins,event_match_losses,W_id,U_id,B_id,R_id,G_id
9979,660403d757b64da7ba6dd3ca74d6438a,False,True,0,6,"['B', 'W']",5.503456677326024,5.524044937776146,4.176257307056705,7.450302705188137,5.958264649307791,7,0,1,0,1,0,0
9991,660403d757b64da7ba6dd3ca74d6438a,False,True,1,4,"['B', 'W']",,7.279003714586064,5.7023810134624675,5.013663907037625,,7,0,1,0,1,0,0
9994,660403d757b64da7ba6dd3ca74d6438a,False,True,1,7,"['B', 'W']",,5.725330837177536,4.795824777549623,5.888302429508517,,7,0,1,0,1,0,0
9997,660403d757b64da7ba6dd3ca74d6438a,False,True,1,10,"['B', 'W']",6.161439699391009,4.260039115084707,,8.883181524065503,,7,0,1,0,1,0,0
10006,660403d757b64da7ba6dd3ca74d6438a,False,True,2,5,"['B', 'W']",6.442938098111975,5.162559745914281,4.176257307056705,6.877293449212872,3.63141823648236,7,0,1,0,1,0,0
10008,660403d757b64da7ba6dd3ca74d6438a,False,True,2,7,"['B', 'W']",3.1157195233730524,6.517059301380991,8.299559126601102,8.268224364510631,,7,0,1,0,1,0,0
10009,660403d757b64da7ba6dd3ca74d6438a,False,True,2,8,"['B', 'W']",,5.133729443490011,6.809691930983429,,5.687492163009404,7,0,1,0,1,0,0
10011,660403d757b64da7ba6dd3ca74d6438a,False,True,2,10,"['B', 'W']",,4.260039115084707,6.288558391804055,,,7,0,1,0,1,0,0
10019,a043dd04a1d14d458d1310e114fcfbc1,True,False,0,4,"['W', 'U']",7.750222094855997,5.314235327542864,5.508113325661587,7.02224950791692,7.693606542960162,2,3,1,1,0,0,0
10021,a043dd04a1d14d458d1310e114fcfbc1,True,False,0,6,"['W', 'U']",6.266965923351675,6.627856024647279,6.271439424408992,,7.432741859920356,2,3,1,1,0,0,0
10049,a043dd04a1d14d458d1310e114fcfbc1,False,True,2,6,"['W', 'B']",4.386546494988449,5.729739158334122,6.169298863293431,6.545604684333008,7.791540544846264,2,3,1,0,1,0,0
10050,a043dd04a1d14d458d1310e114fcfbc1,True,False,2,7,"['W', 'B']",,4.770781870927125,6.472305439801779,7.827081026802956,,2,3,1,0,1,0,0
10052,a043dd04a1d14d458d1310e114fcfbc1,True,False,2,9,"['W', 'B']",,7.094136050978858,6.472305439801779,7.617655912213009,4.427127211457456,2,3,1,0,1,0,0
10064,b8dede997fc44a7ca2b0ec3585ea4385,False,True,0,7,"['U', 'B']",3.4134692101254807,5.5725037126532255,,7.915324041817614,4.693478609083731,3,3,0,1,1,0,0
10077,b8dede997fc44a7ca2b0ec3585ea4385,False,True,1,6,"['U', 'B']",3.835604989070336,8.396405120695356,4.176257307056705,7.348108121912842,6.5434081861176265,3,3,0,1,1,0,0
10078,b8dede997fc44a7ca2b0ec3585ea4385,False,True,1,7,"['U', 'B']",5.395793326348385,,6.723291490617557,,7.0254252678733575,3,3,0,1,1,0,0
10092,b8dede997fc44a7ca2b0ec3585ea4385,False,True,2,7,"['U', 'B']",3.835604989070336,,4.3534628593418505,6.811404936754842,4.23627604750168,3,3,0,1,1,0,0
10094,b8dede997fc44a7ca2b0ec3585ea4385,True,False,2,9,"['U', 'B']",4.555513319102897,,,8.268224364510631,,3,3,0,1,1,0,0
10105,3513a95e773343aaba360b9326af5397,False,True,0,6,"['W', 'U']",,4.2535980421028325,6.271439424408992,8.883181524065503,5.94557276456775,2,3,1,1,0,0,0
10106,3513a95e773343aaba360b9326af5397,False,True,0,7,"['U', 'W']",6.266965923351675,6.312506894345534,2.9842458962212186,6.7072988297744,6.7928796474087,2,3,1,1,0,0,0
10108,3513a95e773343aaba360b9326af5397,False,True,0,9,"['U', 'W']",6.819422721455993,6.888074035271521,6.169298863293431,8.883181524065503,4.23627604750168,2,3,1,1,0,0,0
10111,3513a95e773343aaba360b9326af5397,True,False,0,12,"['U', 'W']",,,,7.232343781394414,4.750281995661605,2,3,1,1,0,0,0
10119,3513a95e773343aaba360b9326af5397,False,True,1,6,"['U', 'W']",3.835604989070336,7.094136050978858,5.046657192844629,7.162477370993704,6.069916613213598,2,3,1,1,0,0,0
10120,3513a95e773343aaba360b9326af5397,False,True,1,7,"['U', 'W']",6.066453474767958,5.093798173132732,4.791639782468431,8.268224364510631,,2,3,1,1,0,0,0
10124,3513a95e773343aaba360b9326af5397,False,True,1,11,"['U', 'W']",,6.888074035271521,,,3.245855758880517,2,3,1,1,0,0,0
10133,3513a95e773343aaba360b9326af5397,False,True,2,6,"['U', 'W']",3.6458357398636942,6.706330905687085,6.595539033457249,5.404368645707948,5.8191773704472025,2,3,1,1,0,0,0
10134,3513a95e773343aaba360b9326af5397,False,True,2,7,"['U', 'W']",5.576646983906449,7.275110785344459,4.176257307056705,3.7927837634678023,6.069916613213598,2,3,1,1,0,0,0
10135,3513a95e773343aaba360b9326af5397,False,True,2,8,"['U', 'W']",5.742449886285503,,,,6.069916613213598,2,3,1,1,0,0,0
10147,e25f0595e2f346eabba3d79cb67d633c,False,True,0,6,"['W', 'B']",4.96859916937928,6.921011058451817,5.714265416360059,7.167205566620968,7.0254252678733575,3,3,1,0,1,0,0
10161,e25f0595e2f346eabba3d79cb67d633c,False,True,1,6,"['B', 'W']",5.576646983906449,,2.7083678680576613,6.562436706028661,7.5478426181764435,3,3,1,0,1,0,0
10163,e25f0595e2f346eabba3d79cb67d633c,False,True,1,8,"['B', 'W']",6.266965923351675,,8.299559126601102,8.895006784260515,5.834508953711018,3,3,1,0,1,0,0
10176,e25f0595e2f346eabba3d79cb67d633c,False,True,2,7,"['B', 'W']",,,4.277104866528467,4.085664335664336,5.687492163009404,3,3,1,0,1,0,0
10177,e25f0595e2f346eabba3d79cb67d633c,False,True,2,8,"['B', 'W']",,,7.442893212535274,6.877293449212872,5.564553835713584,3,3,1,0,1,0,0
10201,504e941be8364fe4885b8c0878ee512d,False,True,1,4,"['G', 'U']",4.96859916937928,7.2000562271577175,4.540723382224746,7.348724276746018,7.0254252678733575,4,1,0,1,0,0,1
10202,504e941be8364fe4885b8c0878ee512d,False,True,1,5,"['G', 'U']",3.1157195233730524,6.333319881816042,6.169298863293431,6.7072988297744,4.908611581985926,4,1,0,1,0,0,1
10204,504e941be8364fe4885b8c0878ee512d,False,True,1,7,"['G', 'U']",6.266965923351675,5.5725037126532255,3.167477575877933,6.24904549615372,3.245855758880517,4,1,0,1,0,0,1
10206,504e941be8364fe4885b8c0878ee512d,False,True,1,9,"['G', 'U']",,,4.176257307056705,,4.747557658768596,4,1,0,1,0,0,1
10208,504e941be8364fe4885b8c0878ee512d,False,True,1,11,"['G', 'U']",,4.538467258216428,4.791639782468431,8.268224364510631,,4,1,0,1,0,0,1
10216,504e941be8364fe4885b8c0878ee512d,False,True,2,5,"['G', 'U']",,5.586611749219762,4.668388219585682,5.6940340302718155,6.482792787049975,4,1,0,1,0,0,1
10217,504e941be8364fe4885b8c0878ee512d,False,True,2,6,"['G', 'U']",5.742449886285503,5.1362890404636135,3.167477575877933,8.883181524065503,5.630943630915362,4,1,0,1,0,0,1
10218,504e941be8364fe4885b8c0878ee512d,False,True,2,7,"['G', 'U']",5.576646983906449,4.538467258216428,3.5845479060288215,6.414455062038436,,4,1,0,1,0,0,1
10221,504e941be8364fe4885b8c0878ee512d,False,True,2,10,"['G', 'U']",,,5.485054151721778,7.232343781394414,,4,1,0,1,0,0,1
10229,bcdaad218ad24eb88b1f6940849aa428,True,False,0,4,"['R', 'U']",3.6322283017633397,7.190622559270364,4.386171092137434,3.119778092188547,6.930728579029931,7,2,0,1,0,1,0
10231,bcdaad218ad24eb88b1f6940849aa428,True,False,0,6,"['U', 'R']",,6.263166736665267,4.791639782468431,7.661459273522893,5.76477750466701,7,2,0,1,0,1,0
10233,bcdaad218ad24eb88b1f6940849aa428,False,True,0,8,"['R', 'U']",4.96859916937928,,,6.989250757875387,7.116048962937776,7,2,0,1,0,1,0
10234,bcdaad218ad24eb88b1f6940849aa428,True,False,0,9,"['R', 'U']",6.359410632117639,,4.791639782468431,7.617655912213009,,7,2,0,1,0,1,0
10245,bcdaad218ad24eb88b1f6940849aa428,False,True,1,6,"['R', 'B']",5.1489816026942,4.260039115084707,5.20375234521576,4.819261209793255,7.116048962937776,7,2,0,0,1,1,0
10256,bcdaad218ad24eb88b1f6940849aa428,False,True,2,3,"['R', 'B']",4.712006435504489,4.784923138887025,6.097200868228272,7.190766431514461,5.151810723376279,7,2,0,0,1,1,0
10257,bcdaad218ad24eb88b1f6940849aa428,False,True,2,4,"['R', 'B']",6.5497767589848275,4.970079356569943,,5.864765450044892,5.926191972581428,7,2,0,0,1,1,0
10259,bcdaad218ad24eb88b1f6940849aa428,False,True,2,6,"['R', 'B']",,5.708025614425965,,,6.175510057932531,7,2,0,0,1,1,0
10260,bcdaad218ad24eb88b1f6940849aa428,False,True,2,7,"['R', 'B']",,5.556644581961929,,5.782470414201184,7.116048962937776,7,2,0,0,1,1,0
10261,bcdaad218ad24eb88b1f6940849aa428,False,True,2,8,"['R', 'B']",6.819422721455993,5.254919898516447,,7.827081026802956,,7,2,0,0,1,1,0
10262,bcdaad218ad24eb88b1f6940849aa428,False,True,2,9,"['R', 'B']",,4.260039115084707,,7.167205566620968,,7,2,0,0,1,1,0
10263,bcdaad218ad24eb88b1f6940849aa428,False,True,2,10,"['R', 'B']",,6.328222117890031,,8.268224364510631,,7,2,0,0,1,1,0
10272,8f37fa36e10a494ba765b712dac7341d,False,True,0,5,"['W', 'R']",5.61433219937879,4.260039115084707,4.663526410104895,7.654730923149476,7.791540544846264,5,3,1,0,0,1,0
10273,8f37fa36e10a494ba765b712dac7341d,True,False,0,6,"['W', 'R']",5.576646983906449,6.289707693003782,6.288558391804055,7.141040765500065,5.645810230252362,5,3,1,0,0,1,0
10275,8f37fa36e10a494ba765b712dac7341d,False,True,0,8,"['W', 'U']",,,5.20375234521576,8.268224364510631,,5,3,1,1,0,0,0
10286,8f37fa36e10a494ba765b712dac7341d,False,True,1,5,"['W', 'U']",5.025754155550995,5.489128844237136,4.806402961266793,,,5,3,1,1,0,0,0
10287,8f37fa36e10a494ba765b712dac7341d,False,True,1,6,"['W', 'U']",3.155338189386056,,5.088269748090371,8.108302671572549,5.32766818411735,5,3,1,1,0,0,0
10288,8f37fa36e10a494ba765b712dac7341d,False,True,1,7,"['W', 'U']",5.885211300338849,,3.8969577909449193,,6.690090333931049,5,3,1,1,0,0,0
10290,8f37fa36e10a494ba765b712dac7341d,False,True,1,9,"['W', 'U']",7.750222094855997,7.094136050978858,4.047644083426015,,,5,3,1,1,0,0,0
10299,8f37fa36e10a494ba765b712dac7341d,False,True,2,4,"['W', 'U']",3.3571014492753624,,5.36449156949698,7.683360954177835,6.5165111621540435,5,3,1,1,0,0,0
10301,8f37fa36e10a494ba765b712dac7341d,False,True,2,6,"['W', 'U']",6.682277147117393,,4.648394847327694,8.108302671572549,5.5302661169415295,5,3,1,1,0,0,0
10304,8f37fa36e10a494ba765b712dac7341d,False,True,2,9,"['W', 'U']",5.540051830616236,,4.937896017376278,,,5,3,1,1,0,0,0
10305,8f37fa36e10a494ba765b712dac7341d,False,True,2,10,"['W', 'U']",,8.396405120695356,3.167477575877933,,7.563174201440259,5,3,1,1,0,0,0
10314,e1f52b2aa6484293904f41e818c282b7,True,False,0,5,"['G', 'U']",3.9644875515503286,6.901061893591205,8.299559126601102,7.036421162602544,7.402078693392725,5,3,0,1,0,0,1
10315,e1f52b2aa6484293904f41e818c282b7,True,False,0,6,"['G', 'W']",5.742449886285503,5.650991220134008,6.948805142404822,6.414455062038436,,5,3,1,0,0,0,1
10320,e1f52b2aa6484293904f41e818c282b7,False,True,0,11,"['U', 'G']",,6.921011058451817,4.791639782468431,,,5,3,0,1,0,0,1
10328,e1f52b2aa6484293904f41e818c282b7,True,False,1,5,"['U', 'G']",4.520937960443798,6.517059301380991,6.266003390501489,,7.0254252678733575,5,3,0,1,0,0,1
10329,e1f52b2aa6484293904f41e818c282b7,True,False,1,6,"['U', 'W']",4.96859916937928,6.706330905687085,4.6630914836698,6.630883600782999,,5,3,1,1,0,0,0
10330,e1f52b2aa6484293904f41e818c282b7,False,True,1,7,"['U', 'W']",,8.396405120695356,8.299559126601102,6.891970402744784,4.23627604750168,5,3,1,1,0,0,0
10335,e1f52b2aa6484293904f41e818c282b7,True,False,1,12,"['U', 'W']",,6.517059301380991,4.591257608094222,,,5,3,1,1,0,0,0
10343,e1f52b2aa6484293904f41e818c282b7,False,True,2,6,"['U', 'W']",3.9644875515503286,7.142379305124611,8.299559126601102,7.574381492280974,,5,3,1,1,0,0,0
10346,e1f52b2aa6484293904f41e818c282b7,False,True,2,9,"['U', 'W']",6.00470790481859,8.396405120695356,4.795824777549623,,,5,3,1,1,0,0,0
10356,44128882e6f94f0cbe99dc609df8ae3a,False,True,0,5,"['G', 'W']",7.750222094855997,6.278675968769995,,5.02770969578163,6.511693514260728,3,3,1,0,0,0,1
10357,44128882e6f94f0cbe99dc609df8ae3a,False,True,0,6,"['G', 'W']",,,,5.56124294900776,5.800091365077564,3,3,1,0,0,0,1
10359,44128882e6f94f0cbe99dc609df8ae3a,True,False,0,8,"['G', 'W']",,,5.702604359562935,6.877293449212872,,3,3,1,0,0,0,1
10370,44128882e6f94f0cbe99dc609df8ae3a,False,True,1,5,"['G', 'R']",4.555513319102897,6.765174588086883,4.932652663392114,7.450302705188137,6.588861114498232,3,3,0,0,0,1,1
10371,44128882e6f94f0cbe99dc609df8ae3a,False,True,1,6,"['G', 'W']",3.4954715892281962,7.190622559270364,4.728275668011499,7.095835628247803,3.2230542319037894,3,3,1,0,0,0,1
10372,44128882e6f94f0cbe99dc609df8ae3a,False,True,1,7,"['G', 'W']",,8.396405120695356,4.612456129547114,6.877293449212872,4.672677815837195,3,3,1,0,0,0,1
10375,44128882e6f94f0cbe99dc609df8ae3a,False,True,1,10,"['G', 'W']",,,4.791639782468431,8.268224364510631,,3,3,1,0,0,0,1
10385,44128882e6f94f0cbe99dc609df8ae3a,False,True,2,6,"['G', 'W']",3.835604989070336,4.820511638619762,7.442893212535274,7.827081026802956,,3,3,1,0,0,0,1
10386,44128882e6f94f0cbe99dc609df8ae3a,False,True,2,7,"['G', 'W']",,6.706330905687085,3.0576631259484066,7.324899496429114,6.3879886015353975,3,3,1,0,0,0,1
10387,44128882e6f94f0cbe99dc609df8ae3a,False,True,2,8,"['G', 'W']",3.705830952781045,5.448761673816225,5.4929746190200675,,,3,3,1,0,0,0,1
10399,50dd03e6312c41ae95197e64689a1e29,False,True,0,6,"['G', 'R']",,5.939529594932941,6.472305439801779,4.229866627796808,5.221703847291126,7,2,0,0,0,1,1
10400,50dd03e6312c41ae95197e64689a1e29,False,True,0,7,"['G', 'R']",6.266965923351675,5.843547516198704,5.634065108675701,6.545604684333008,5.017861495073292,7,2,0,0,0,1,1
10412,50dd03e6312c41ae95197e64689a1e29,False,True,1,5,"['G', 'R']",6.152867706979447,4.715068464537938,6.169298863293431,6.877293449212872,6.290805063737164,7,2,0,0,0,1,1
10414,50dd03e6312c41ae95197e64689a1e29,False,True,1,7,"['G', 'R']",,7.2000562271577175,5.483943496229652,7.095835628247803,5.687492163009404,7,2,0,0,0,1,1
10417,50dd03e6312c41ae95197e64689a1e29,True,False,1,10,"['G', 'R']",,7.2000562271577175,4.197996196405997,,,7,2,0,0,0,1,1
10428,50dd03e6312c41ae95197e64689a1e29,False,True,2,7,"['R', 'G']",,7.793513839982859,4.2250439247354254,,6.324759652875169,7,2,0,0,0,1,1
10430,50dd03e6312c41ae95197e64689a1e29,False,True,2,9,"['G', 'R']",3.7143002855977154,6.517059301380991,6.271439424408992,,5.687492163009404,7,2,0,0,0,1,1
10433,50dd03e6312c41ae95197e64689a1e29,True,False,2,12,"['R', 'G']",,,4.795824777549623,,,7,2,0,0,0,1,1
10440,b061e9d6d4d54202ac1d2ef4bb3e7731,False,True,0,5,"['R', 'W']",,8.396405120695356,3.887942839344825,7.617655912213009,4.821894336030462,5,3,1,0,0,1,0
10443,b061e9d6d4d54202ac1d2ef4bb3e7731,False,True,0,8,"['R', 'W']",3.6458357398636942,4.784923138887025,,6.025669999850316,,5,3,1,0,0,1,0
10456,b061e9d6d4d54202ac1d2ef4bb3e7731,False,True,1,7,"['R', 'G']",3.7143002855977154,,3.055613395800798,5.295097556190482,6.209970094233008,5,3,0,0,0,1,1
10457,b061e9d6d4d54202ac1d2ef4bb3e7731,False,True,1,8,"['R', 'G']",6.266965923351675,6.797202470479303,4.791639782468431,6.414455062038436,,5,3,0,0,0,1,1
10468,b061e9d6d4d54202ac1d2ef4bb3e7731,False,True,2,5,"['R', 'G']",5.16439407939255,6.0467221098252555,,6.545604684333008,5.630943630915362,5,3,0,0,0,1,1
10469,b061e9d6d4d54202ac1d2ef4bb3e7731,False,True,2,6,"['R', 'G']",5.949627774299033,4.784923138887025,7.800409416581371,6.7072988297744,6.560117011464881,5,3,0,0,0,1,1
10470,b061e9d6d4d54202ac1d2ef4bb3e7731,False,True,2,7,"['R', 'G']",6.459704982910595,4.260039115084707,2.9842458962212186,8.895006784260515,,5,3,0,0,0,1,1
10471,b061e9d6d4d54202ac1d2ef4bb3e7731,False,True,2,8,"['R', 'G']",,5.28627300471512,4.176257307056705,,6.55027731437948,5,3,0,0,0,1,1
10474,b061e9d6d4d54202ac1d2ef4bb3e7731,True,False,2,11,"['R', 'G']",,,,,6.588861114498232,5,3,0,0,0,1,1
10484,07414908100048bf87b6ecc44537a7b8,True,False,0,7,"['U', 'B']",,,,6.454349355885142,4.821894336030462,1,3,0,1,1,0,0
10497,07414908100048bf87b6ecc44537a7b8,True,False,1,6,"['U', 'R']",,7.560387910314859,6.636891050251685,7.617655912213009,,1,3,0,1,0,1,0
10498,07414908100048bf87b6ecc44537a7b8,False,True,1,7,"['U', 'R']",4.96859916937928,7.078819713932097,,5.718343566176911,,1,3,0,1,0,1,0
10501,07414908100048bf87b6ecc44537a7b8,False,True,1,10,"['U', 'R']",4.180565928138743,8.396405120695356,,7.232343781394414,,1,3,0,1,0,1,0
10509,07414908100048bf87b6ecc44537a7b8,False,True,2,4,"['U', 'R']",5.742449886285503,7.078819713932097,4.771325989494162,7.232343781394414,5.32766818411735,1,3,0,1,0,1,0
10512,07414908100048bf87b6ecc44537a7b8,False,True,2,7,"['U', 'R']",,,5.446512822888948,7.2640159933608865,,1,3,0,1,0,1,0
10514,07414908100048bf87b6ecc44537a7b8,False,True,2,9,"['U', 'R']",,7.094136050978858,2.230546623794212,6.355632658485575,,1,3,0,1,0,1,0
10515,07414908100048bf87b6ecc44537a7b8,False,True,2,10,"['U', 'R']",,,4.791639782468431,7.654730923149476,4.474529485570891,1,3,0,1,0,1,0
10529,8eda72c5eca0435980e3916ca2de06b1,False,True,0,10,"['W', 'U']",7.750222094855997,4.784923138887025,,4.680769230769231,,0,3,1,1,0,0,0
10540,8eda72c5eca0435980e3916ca2de06b1,False,True,1,7,"['U', 'W']",,7.094136050978858,3.409090909090909,7.1637980772005045,,0,3,1,1,0,0,0
10542,8eda72c5eca0435980e3916ca2de06b1,False,True,1,9,"['U', 'W']",,4.538467258216428,5.480469322880931,6.877293449212872,7.0254252678733575,0,3,1,1,0,0,0
10555,8eda72c5eca0435980e3916ca2de06b1,False,True,2,8,"['W', 'U']",6.266965923351675,5.761234307168837,4.668388219585682,,,0,3,1,1,0,0,0
10566,ab5f4ec534094dc2b7f35fcd740a2520,False,True,0,5,"['G', 'U']",5.742449886285503,6.706330905687085,3.167477575877933,6.562436706028661,,0,3,0,1,0,0,1
10567,ab5f4ec534094dc2b7f35fcd740a2520,True,False,0,6,"['U', 'G']",6.359410632117639,7.190622559270364,4.57743199708834,6.995983571681472,,0,3,0,1,0,0,1
10568,ab5f4ec534094dc2b7f35fcd740a2520,False,True,0,7,"['U', 'G']",,6.312506894345534,4.791639782468431,7.140263456745071,,0,3,0,1,0,0,1
10569,ab5f4ec534094dc2b7f35fcd740a2520,False,True,0,8,"['U', 'G']",,3.9549519926344874,6.103222601596032,8.895006784260515,,0,3,0,1,0,0,1
10571,ab5f4ec534094dc2b7f35fcd740a2520,True,False,0,10,"['U', 'G']",6.218588761023417,,4.795824777549623,,6.588861114498232,0,3,0,1,0,0,1
10581,ab5f4ec534094dc2b7f35fcd740a2520,False,True,1,6,"['B', 'G']",4.96859916937928,5.729796572503922,,7.156406725047428,,0,3,0,0,1,0,1
10582,ab5f4ec534094dc2b7f35fcd740a2520,False,True,1,7,"['B', 'G']",4.82490252026841,6.611695103534037,7.294058759202578,,,0,3,0,0,1,0,1
10583,ab5f4ec534094dc2b7f35fcd740a2520,False,True,1,8,"['B', 'G']",,5.746967891068187,6.097200868228272,,,0,3,0,0,1,0,1
10586,ab5f4ec534094dc2b7f35fcd740a2520,False,True,1,11,"['B', 'G']",3.155338189386056,,4.791639782468431,,,0,3,0,0,1,0,1
10592,ab5f4ec534094dc2b7f35fcd740a2520,False,True,2,3,"['B', 'G']",4.824870371875802,4.8373781493400205,6.549125161393742,7.617655912213009,6.511693514260728,0,3,0,0,1,0,1
10594,ab5f4ec534094dc2b7f35fcd740a2520,False,True,2,5,"['B', 'G']",3.155338189386056,7.642239577983439,3.055613395800798,3.712901663168093,6.25294087647507,0,3,0,0,1,0,1
10595,ab5f4ec534094dc2b7f35fcd740a2520,False,True,2,6,"['B', 'G']",4.853468718917916,4.784923138887025,4.795824777549623,8.895006784260515,5.221703847291126,0,3,0,0,1,0,1
10597,ab5f4ec534094dc2b7f35fcd740a2520,False,True,2,8,"['B', 'G']",6.266965923351675,,4.693541192821923,,7.402078693392725,0,3,0,0,1,0,1
10611,8008a53c04e947108382e862e48cac6f,False,True,0,8,"['W', 'G']",,5.869261742687073,,8.883181524065503,5.338894867603155,6,3,1,0,0,0,1
10612,8008a53c04e947108382e862e48cac6f,False,True,0,9,"['W', 'G']",,5.586611749219762,3.604352610343563,6.7072988297744,5.221703847291126,6,3,1,0,0,0,1
10624,8008a53c04e947108382e862e48cac6f,False,True,1,7,"['W', 'G']",5.4591134718391565,6.051835525300376,,3.119778092188547,,6,3,1,0,0,0,1
10636,8008a53c04e947108382e862e48cac6f,False,True,2,5,"['W', 'G']",,4.910107717709668,6.549125161393742,7.4921934408718105,5.421538970486109,6,3,1,0,0,0,1
10638,8008a53c04e947108382e862e48cac6f,False,True,2,7,"['W', 'G']",,6.065080376743857,4.793732280009028,5.888302429508517,,6,3,1,0,0,0,1
10654,c8faa35f3e1d4d7da1f6493d84539185,False,True,0,9,"['U', 'R']",3.642348754448399,,,7.167205566620968,6.319652548558393,5,3,0,1,0,1,0
10679,c8faa35f3e1d4d7da1f6493d84539185,False,True,2,6,"['U', 'R']",3.835604989070336,5.28627300471512,4.80966968566862,6.7072988297744,5.221703847291126,5,3,0,1,0,1,0
10682,c8faa35f3e1d4d7da1f6493d84539185,True,False,2,9,"['U', 'R']",4.555513319102897,,,,6.588861114498232,5,3,0,1,0,1,0
10683,c8faa35f3e1d4d7da1f6493d84539185,True,False,2,10,"['U', 'R']",,,,8.268224364510631,4.7836318073228465,5,3,0,1,0,1,0
10692,ec028c82b22e4206b4f5ef9800174399,True,False,0,5,"['B', 'W']",6.266965923351675,8.396405120695356,,5.55358003850484,5.150591457327989,4,3,1,0,1,0,0
10693,ec028c82b22e4206b4f5ef9800174399,True,False,0,6,"['B', 'W']",6.266965923351675,5.1362890404636135,,6.877293449212872,6.380003473572323,4,3,1,0,1,0,0
10694,ec028c82b22e4206b4f5ef9800174399,False,True,0,7,"['B', 'U']",3.907355154251317,5.1362890404636135,6.472305439801779,,6.6008919240958885,4,3,0,1,1,0,0
10708,ec028c82b22e4206b4f5ef9800174399,False,True,1,7,"['B', 'U']",5.617754800590842,5.586611749219762,6.793850996386851,7.617655912213009,,4,3,0,1,1,0,0
10724,ec028c82b22e4206b4f5ef9800174399,False,True,2,9,"['U', 'B']",,,8.299559126601102,7.617655912213009,,4,3,0,1,1,0,0
10736,ac7adcb30e5e4f1b8bfc730432700e32,False,True,0,7,"['R', 'G']",,3.440436716538617,,8.895006784260515,5.221703847291126,7,0,0,0,0,1,1
10737,ac7adcb30e5e4f1b8bfc730432700e32,False,True,0,8,"['R', 'G']",,4.784923138887025,,7.795240176919951,5.5302661169415295,7,0,0,0,0,1,1
10739,ac7adcb30e5e4f1b8bfc730432700e32,False,True,0,10,"['R', 'G']",,4.538467258216428,,,6.852455038718004,7,0,0,0,0,1,1
10749,ac7adcb30e5e4f1b8bfc730432700e32,False,True,1,6,"['R', 'G']",3.907355154251317,6.036870600757185,6.284753154015026,6.414455062038436,5.017861495073292,7,0,0,0,0,1,1
10752,ac7adcb30e5e4f1b8bfc730432700e32,False,True,1,9,"['R', 'G']",,4.784923138887025,6.288558391804055,6.877293449212872,7.6121412023833095,7,0,0,0,0,1,1
10753,ac7adcb30e5e4f1b8bfc730432700e32,False,True,1,10,"['R', 'G']",7.750222094855997,4.784923138887025,,6.414455062038436,7.0254252678733575,7,0,0,0,0,1,1
10762,ac7adcb30e5e4f1b8bfc730432700e32,False,True,2,5,"['G', 'R']",,,4.793732280009028,7.916419203167533,5.630943630915362,7,0,0,0,0,1,1
10763,ac7adcb30e5e4f1b8bfc730432700e32,False,True,2,6,"['G', 'R']",7.008594009103836,5.5725037126532255,4.795824777549623,,5.938304089481807,7,0,0,0,0,1,1
10765,ac7adcb30e5e4f1b8bfc730432700e32,False,True,2,8,"['G', 'R']",3.7143002855977154,5.1362890404636135,,6.716603663021765,7.432741859920356,7,0,0,0,0,1,1
10779,dcf35b3bd63d4073a60c4687ebd04ea1,True,False,0,8,"['B', 'G']",,6.312506894345534,6.636891050251685,5.285040398688342,,7,2,0,0,1,0,1
10804,dcf35b3bd63d4073a60c4687ebd04ea1,False,True,2,5,"['R', 'B']",4.44889403783578,4.784923138887025,3.055613395800798,7.082226362299341,5.720186164796327,7,2,0,0,1,1,0
10805,dcf35b3bd63d4073a60c4687ebd04ea1,False,True,2,6,"['R', 'B']",,4.784923138887025,,5.322160844917622,6.588861114498232,7,2,0,0,1,1,0
10807,dcf35b3bd63d4073a60c4687ebd04ea1,False,True,2,8,"['R', 'B']",4.555513319102897,7.2000562271577175,4.795824777549623,,6.588861114498232,7,2,0,0,1,1,0
10819,a323c0b2ff0d43edb8a92b005b224239,False,True,0,6,"['W', 'U']",6.266965923351675,6.600290464808527,4.176257307056705,6.7072988297744,,2,3,1,1,0,0,0
10821,a323c0b2ff0d43edb8a92b005b224239,False,True,0,8,"['W', 'U']",,6.39333398818874,6.472305439801779,,4.427127211457456,2,3,1,1,0,0,0
10833,a323c0b2ff0d43edb8a92b005b224239,False,True,1,6,"['U', 'W']",6.266965923351675,,5.440589943996476,6.6717195106570095,,2,3,1,1,0,0,0
10834,a323c0b2ff0d43edb8a92b005b224239,False,True,1,7,"['U', 'W']",,,5.476942959152111,7.683360954177835,,2,3,1,1,0,0,0
10835,a323c0b2ff0d43edb8a92b005b224239,False,True,1,8,"['U', 'W']",,6.888074035271521,6.554614406134861,8.895006784260515,,2,3,1,1,0,0,0
10836,a323c0b2ff0d43edb8a92b005b224239,False,True,1,9,"['U', 'W']",5.955926504143148,,6.117266497501852,7.232343781394414,,2,3,1,1,0,0,0
10837,a323c0b2ff0d43edb8a92b005b224239,False,True,1,10,"['W', 'U']",,,,6.176944350087483,,2,3,1,1,0,0,0
10846,a323c0b2ff0d43edb8a92b005b224239,False,True,2,5,"['W', 'U']",6.266965923351675,5.772897765420896,6.793850996386851,5.614040381880548,,2,3,1,1,0,0,0
